"ORIGIN","DEST",
"EWR","SAN",
"EWR","LAX",
"EWR","SJU",
"EWR","SFO",
"EWR","MCO",
"EWR","DTW",
"EWR","MIA",
"EWR","ORD",
"EWR","TPA",
"EWR","EYW",
"EWR","JAX",
"EWR","MSP",
"EWR","CLT",
"EWR","ORF",
"EWR","IND",
"EWR","RDU",
"EWR","PVD",
"EWR","MSY",
"EWR","PIT",
"EWR","IAD",
"EWR","DFW",
"EWR","BNA",
"EWR","ATL",
"EWR","BOS",
"EWR","AUS",
"EWR","SRQ",
"EWR","MCI",
"EWR","DCA",
"EWR","RSW",
"EWR","CHS",
"EWR","PWM",
"EWR","SAV",
"EWR","DTW",
"EWR","CVG",
"EWR","ORD",
"EWR","CMH",
"EWR","TPA",
"EWR","EYW",
"EWR","JAX",
"EWR","MSP",
"EWR","CLT",
"EWR","ORF",
"EWR","IND",
"EWR","RDU",
"EWR","PVD",
"EWR","MSY",
"EWR","PIT",
"EWR","IAD",
"EWR","DFW",
"EWR","BNA",
"EWR","ATL",
"EWR","BOS",
"EWR","AUS",
"EWR","SRQ",
"EWR","MCI",
"EWR","RSW",
"EWR","CHS",
"EWR","PWM",
"EWR","SAV",
"EWR","CLE",
"EWR","MIA",
"EWR","ORD",
"EWR","IAH",
"EWR","TPA",
"EWR","DEN",
"EWR","SLC",
"EWR","LAS",
"EWR","SAN",
"EWR","SEA",
"EWR","PDX",
"EWR","CLT",
"EWR","IAD",
"EWR","DFW",
"EWR","BNA",
"EWR","ATL",
"EWR","FLL",
"EWR","BZN",
"EWR","BOS",
"EWR","PHX",
"EWR","SJU",
"EWR","SRQ",
"EWR","STT",
"EWR","RSW",
"EWR","MCO",
"EWR","PBI",
"EWR","CLE",
"EWR","MIA",
"EWR","ORD",
"EWR","IAH",
"EWR","SAN",
"EWR","CLT",
"EWR","JAC",
"EWR","RDU",
"EWR","IAD",
"EWR","DFW",
"EWR","ATL",
"EWR","FLL",
"EWR","BOS",
"EWR","PHX",
"EWR","SRQ",
"EWR","STT",
"EWR","RSW",
"EWR","MCO",
"EWR","PBI",
"EWR","IAH",
"EWR","HNL",
"EWR","LAX",
"EWR","SFO",
"EWR","MCO",
"EWR","MIA",
"EWR","IAH",
"EWR","DEN",
"EWR","EGE",
"EWR","LAX",
"EWR","SFO",
"EWR","MCO",
"EWR","MIA",
"EWR","ORD",
"EWR","IAH",
"EWR","MTJ",
"EWR","DEN",
"EWR","SLC",
"EWR","CLT",
"EWR","RDU",
"EWR","DFW",
"EWR","ATL",
"EWR","FLL",
"EWR","BZN",
"EWR","BOS",
"EWR","AUS",
"EWR","SRQ",
"EWR","HDN",
"EWR","MCO",
"EWR","PBI",
"EWR","RIC",
"EWR","MIA",
"EWR","ORD",
"EWR","IAH",
"EWR","TPA",
"EWR","DEN",
"EWR","SLC",
"EWR","SEA",
"EWR","ORF",
"EWR","RDU",
"EWR","ATL",
"EWR","FLL",
"EWR","BZN",
"EWR","BOS",
"EWR","PHX",
"EWR","AUS",
"EWR","SRQ",
"EWR","HDN",
"EWR","RSW",
"EWR","MCO",
"EWR","RIC",
"EWR","LAX",
"EWR","SJU",
"EWR","SFO",
"EWR","LAX",
"EWR","SFO",
"EWR","MIA",
"EWR","ORD",
"EWR","IAH",
"EWR","TPA",
"EWR","DEN",
"EWR","SLC",
"EWR","LAS",
"EWR","SAN",
"EWR","SEA",
"EWR","CLT",
"EWR","IAD",
"EWR","BNA",
"EWR","FLL",
"EWR","BOS",
"EWR","PHX",
"EWR","SJU",
"EWR","RSW",
"EWR","MCO",
"EWR","PBI",
"EWR","IAH",
"EWR","SFO",
"EWR","SFO",
"EWR","IAH",
"EWR","LAX",
"EWR","SFO",
"EWR","LAX",
"EWR","MCO",
"EWR","BED",
"EWR","ORD",
"EWR","SFO",
"EWR","SFO",
"EWR","MIA",
"EWR","ORD",
"EWR","CLT",
"EWR","DFW",
"EWR","MIA",
"EWR","CLT",
"EWR","MIA",
"EWR","CLT",
"EWR","CLT",
"EWR","DFW",
"EWR","CVG",
"EWR","ORD",
"EWR","CLT",
"EWR","DTW",
"EWR","CVG",
"EWR","MSP",
"EWR","BWI",
"EWR","RDU",
"EWR","LAN",
"EWR","SFO",
"EWR","SEA",
"EWR","LAX",
"EWR","SFO",
"EWR","ALB",
"EWR","BUF",
"EWR","CMH",
"EWR","JAX",
"EWR","SYR",
"EWR","BMG",
"EWR","ORF",
"EWR","PVD",
"EWR","IAD",
"EWR","BNA",
"EWR","PQI",
"EWR","BTV",
"EWR","CHS",
"EWR","ROC",
"EWR","SAV",
"EWR","ORD",
"EWR","LNK",
"EWR","BMG",
"EWR","LAN",
"EWR","SLC",
"EWR","ATL",
"EWR","ATL",
"EWR","DTW",
"EWR","ATL",
"EWR","ATL",
"EWR","CLE",
"EWR","BUF",
"EWR","MIA",
"EWR","ORD",
"EWR","CMH",
"EWR","DEN",
"EWR","MSP",
"EWR","MKE",
"EWR","CLT",
"EWR","MEM",
"EWR","PHL",
"EWR","IAD",
"EWR","ATL",
"EWR","BOS",
"EWR","MDW",
"EWR","IAH",
"EWR","TPA",
"EWR","DEN",
"EWR","LAS",
"EWR","MYR",
"EWR","BNA",
"EWR","ATL",
"EWR","FLL",
"EWR","BOS",
"EWR","SJU",
"EWR","AUS",
"EWR","RSW",
"EWR","MCO",
"EWR","PBI",
"EWR","IAH",
"EWR","BNA",
"EWR","ATL",
"EWR","FLL",
"EWR","SJU",
"EWR","MCO",
"EWR","PBI",
"EWR","IAH",
"EWR","LAS",
"EWR","MYR",
"EWR","FLL",
"EWR","RSW",
"EWR","MCO",
"EWR","PBI",
"EWR","PBI",
"EWR","COU",
"EWR","MDW",
"EWR","SLC",
"EWR","RFD",
"EWR","MCO",
"EWR","SJU",
"EXI","JNU",
"EXI","JNU",
"EXI","JNU",
"EYW","FLL",
"EYW","RBN",
"EYW","MPB",
"EYW","FLL",
"EYW","FLL",
"EYW","TPA",
"EYW","FLL",
"EYW","MCO",
"EYW","MIA",
"EYW","ORD",
"EYW","EWR",
"EYW","TPA",
"EYW","CLT",
"EYW","PHL",
"EYW","IAD",
"EYW","LGA",
"EYW","ATL",
"EYW","BOS",
"EYW","DCA",
"EYW","MCO",
"EYW","ORD",
"EYW","EWR",
"EYW","IAD",
"EYW","LGA",
"EYW","ORD",
"EYW","PHL",
"EYW","DFW",
"EYW","ORD",
"EYW","ATL",
"EYW","IAH",
"FAI","ANC",
"FAI","HKB",
"FAI","TKJ",
"FAI","ANC",
"FAI","ANC",
"FAI","SEA",
"FAI","SCC",
"FAI","FAI",
"FAI","IRC",
"FAI","CEM",
"FAI","MNT",
"FAI","RMP",
"FAI","SVS",
"FAI","WBQ",
"FAI","MLY",
"FAI","CXF",
"FAI","FAI",
"FAI","AKP",
"FAI","A27",
"FAI","AET",
"FAI","ARC",
"FAI","BTT",
"FAI","CIK",
"FAI","GAL",
"FAI","HUS",
"FAI","KAL",
"FAI","TAL",
"FAI","IRC",
"FAI","CEM",
"FAI","MNT",
"FAI","RMP",
"FAI","WBQ",
"FAI","FAI",
"FAI","UAM",
"FAI","AKP",
"FAI","GAL",
"FAI","VEE",
"FAI","BTI",
"FAI","FYU",
"FAI","ARC",
"FAI","AKP",
"FAI","EAA",
"FAI","VEE",
"FAI","AKP",
"FAI","GAL",
"FAI","VEE",
"FAI","BTI",
"FAI","FYU",
"FAI","AKP",
"FAI","EAA",
"FAI","GAL",
"FAI","VEE",
"FAI","OTZ",
"FAI","EMK",
"FAI","GAL",
"FAI","NUI",
"FAI","GAL",
"FAI","GAL",
"FAI","MCG",
"FAI","KNK",
"FAI","BTT",
"FAI","IRC",
"FAI","NUI",
"FAI","VIK",
"FAI","FYU",
"FAI","VEE",
"FAI","HUS",
"FAI","BTT",
"FAI","WBQ",
"FAI","ANC",
"FAI","SEA",
"FAI","ANC",
"FAI","ANC",
"FAI","ANC",
"FAI","GBH",
"FAI","PPC",
"FAI","ANC",
"FAI","OTZ",
"FAI","KVL",
"FAI","LMA",
"FAI","BTT",
"FAI","HUS",
"FAI","AET",
"FAI","CXF",
"FAI","FYU",
"FAI","VEE",
"FAI","AKP",
"FAI","KBC",
"FAI","TAL",
"FAI","ARC",
"FAI","BTI",
"FAI","CIK",
"FAI","GAL",
"FAI","HSL",
"FAI","KAL",
"FAI","KYU",
"FAI","LMA",
"FAI","NUL",
"FAI","RBY",
"FAI","FAI",
"FAI","HUS",
"FAI","AET",
"FAI","FYU",
"FAI","VEE",
"FAI","HSL",
"FAI","SVS",
"FAI","WBQ",
"FAI","HUS",
"FAI","FYU",
"FAI","VEE",
"FAI","LMA",
"FAI","FAI",
"FAI","HUS",
"FAI","AET",
"FAI","HSL",
"FAI","KYU",
"FAI","RLU",
"FAI","WBQ",
"FAI","ORV",
"FAI","RLU",
"FAI","A26",
"FAI","RMP",
"FAI","MNT",
"FAI","HUS",
"FAI","RLU",
"FAR","ORD",
"FAR","DEN",
"FAR","DEN",
"FAR","BIS",
"FAR","XWA",
"FAR","MOT",
"FAR","SDY",
"FAR","DIK",
"FAR","BJI",
"FAR","MEM",
"FAR","ORD",
"FAR","MSP",
"FAR","LBB",
"FAR","ATW",
"FAR","MEM",
"FAR","OKC",
"FAR","DLH",
"FAR","LAS",
"FAR","AZA",
"FAR","SFB",
"FAR","LAS",
"FAR","AZA",
"FAR","SFB",
"FAR","BNA",
"FAR","DEN",
"FAR","MSP",
"FAR","ORD",
"FAR","DEN",
"FAR","MSP",
"FAR","DFW",
"FAR","PHX",
"FAR","ONT",
"FAR","SBD",
"FAR","PIA",
"FAR","CID",
"FAR","SDF",
"FAR","ONT",
"FAR","RFD",
"FAR","DFW",
"FAR","SDF",
"FAR","LRD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","DFW",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","PHX",
"FAR","DEN",
"FAT","DEN",
"FAT","DEN",
"FAT","VIS",
"FAT","OAK",
"FAT","MEM",
"FAT","LAX",
"FAT","SBD",
"FAT","LAS",
"FAT","LAS",
"FAT","BOI",
"FAT","ONT",
"FAT","DEN",
"FAT","SLC",
"FAT","SAN",
"FAT","SEA",
"FAT","PDX",
"FAT","LAX",
"FAT","SFO",
"FAT","SLC",
"FAT","IAH",
"FAT","DEN",
"FAT","SLC",
"FAT","LAX",
"FAT","SFO",
"FAT","BIS",
"FAT","PSP",
"FAT","SLC",
"FAT","EUG",
"FAT","YUM",
"FAT","BIL",
"FAT","DFW",
"FAT","LAX",
"FAT","PHX",
"FAT","TUS",
"FAT","ELP",
"FAT","SBD",
"FAT","SDF",
"FAT","ONT",
"FAT","LAS",
"FAT","SDF",
"FAT","DFW",
"FAT","DFW",
"FAT","SEA",
"FAT","PDX",
"FAT","PDX",
"FAT","SMF",
"FAT","PHX",
"FAY","ATL",
"FAY","CLT",
"FAY","CLT",
"FCA","GTF",
"FCA","LAS",
"FCA","LAS",
"FCA","AZA",
"FCA","ORD",
"FCA","DEN",
"FCA","SLC",
"FCA","MSP",
"FCA","SLC",
"FCA","MSP",
"FCA","DEN",
"FCA","SLC",
"FCA","DEN",
"FCA","DEN",
"FCA","DEN",
"FCA","SEA",
"FCA","SLC",
"FCA","SLC",
"FL9","FLL",
"FL9","FL9",
"FLG","PHX",
"FLG","PHX",
"FLG","DEN",
"FLG","DFW",
"FLG","PHX",
"FLG","DSM",
"FLG","PHX",
"FLL","RDU",
"FLL","MSY",
"FLL","BUF",
"FLL","STL",
"FLL","CMH",
"FLL","TPA",
"FLL","DEN",
"FLL","BWI",
"FLL","IND",
"FLL","DAL",
"FLL","RDU",
"FLL","HOU",
"FLL","PVD",
"FLL","MSY",
"FLL","PIT",
"FLL","BNA",
"FLL","PHX",
"FLL","AUS",
"FLL","MDW",
"FLL","ISP",
"FLL","MCI",
"FLL","MCO",
"FLL","ALB",
"FLL","BUF",
"FLL","STL",
"FLL","SAT",
"FLL","CMH",
"FLL","TPA",
"FLL","DEN",
"FLL","BWI",
"FLL","MKE",
"FLL","IND",
"FLL","DAL",
"FLL","HOU",
"FLL","PHL",
"FLL","PVD",
"FLL","PIT",
"FLL","BNA",
"FLL","ATL",
"FLL","PHX",
"FLL","SJU",
"FLL","AUS",
"FLL","MDW",
"FLL","ISP",
"FLL","MCI",
"FLL","DCA",
"FLL","MCO",
"FLL","FNT",
"FLL","MEM",
"FLL","MCO",
"FLL","EYW",
"FLL","MTH",
"FLL","GSO",
"FLL","CAE",
"FLL","MEM",
"FLL","MEM",
"FLL","CVG",
"FLL","MEM",
"FLL","CVG",
"FLL","EWR",
"FLL","TYS",
"FLL","AVL",
"FLL","ABE",
"FLL","BLV",
"FLL","USA",
"FLL","GSP",
"FLL","SYR",
"FLL","ORF",
"FLL","MEM",
"FLL","IND",
"FLL","LEX",
"FLL","BNA",
"FLL","LCK",
"FLL","SDF",
"FLL","CMH",
"FLL","LCK",
"FLL","HPN",
"FLL","TEB",
"FLL","BCT",
"FLL","SWF",
"FLL","MQY",
"FLL","HPN",
"FLL","MDW",
"FLL","ORD",
"FLL","MIA",
"FLL","JAX",
"FLL","SDF",
"FLL","EWR",
"FLL","JAX",
"FLL","RDU",
"FLL","PHL",
"FLL","MSY",
"FLL","BDL",
"FLL","BNA",
"FLL","HPN",
"FLL","BOS",
"FLL","SJU",
"FLL","DCA",
"FLL","JFK",
"FLL","CHS",
"FLL","RIC",
"FLL","CLE",
"FLL","ALB",
"FLL","ORD",
"FLL","EWR",
"FLL","SLC",
"FLL","LAS",
"FLL","SAN",
"FLL","JAX",
"FLL","SEA",
"FLL","PDX",
"FLL","PHL",
"FLL","PVD",
"FLL","MSY",
"FLL","PIT",
"FLL","BDL",
"FLL","BNA",
"FLL","LGA",
"FLL","ATL",
"FLL","HPN",
"FLL","BZN",
"FLL","BOS",
"FLL","PHX",
"FLL","SJU",
"FLL","AUS",
"FLL","HDN",
"FLL","DCA",
"FLL","JFK",
"FLL","RIC",
"FLL","ORD",
"FLL","LAS",
"FLL","LGA",
"FLL","ATL",
"FLL","LAX",
"FLL","BOS",
"FLL","SFO",
"FLL","DCA",
"FLL","JFK",
"FLL","BFM",
"FLL","EYW",
"FLL","OCF",
"FLL","MPB",
"FLL","PIE",
"FLL","SPG",
"FLL","DAB",
"FLL","NC3",
"FLL","BCT",
"FLL","OPF",
"FLL","FMY",
"FLL","FL9",
"FLL","PBI",
"FLL","VRB",
"FLL","EYW",
"FLL","CAE",
"FLL","MCO",
"FLL","TPA",
"FLL","EYW",
"FLL","JAX",
"FLL","TLH",
"FLL","CAE",
"FLL","MCO",
"FLL","JAX",
"FLL","CAE",
"FLL","PNS",
"FLL","MCO",
"FLL","CHS",
"FLL","CLE",
"FLL","ORD",
"FLL","IAH",
"FLL","EWR",
"FLL","DEN",
"FLL","IAD",
"FLL","BOS",
"FLL","CLE",
"FLL","ORD",
"FLL","IAH",
"FLL","EWR",
"FLL","IAD",
"FLL","IAH",
"FLL","EWR",
"FLL","IAD",
"FLL","LGA",
"FLL","ORD",
"FLL","IAH",
"FLL","EWR",
"FLL","DEN",
"FLL","IAD",
"FLL","LGA",
"FLL","BOS",
"FLL","CLE",
"FLL","ORD",
"FLL","IAH",
"FLL","EWR",
"FLL","DEN",
"FLL","IAD",
"FLL","BOS",
"FLL","ORD",
"FLL","CLT",
"FLL","DFW",
"FLL","DFW",
"FLL","ORD",
"FLL","CLT",
"FLL","PHL",
"FLL","DFW",
"FLL","PHL",
"FLL","CVG",
"FLL","RDU",
"FLL","PDX",
"FLL","SEA",
"FLL","SFO",
"FLL","SEA",
"FLL","LAX",
"FLL","SFO",
"FLL","SAN",
"FLL","PDX",
"FLL","CVG",
"FLL","SLC",
"FLL","ATL",
"FLL","MSP",
"FLL","ATL",
"FLL","DTW",
"FLL","MSP",
"FLL","ATL",
"FLL","BOS",
"FLL","RDU",
"FLL","JFK",
"FLL","DTW",
"FLL","CVG",
"FLL","SLC",
"FLL","MSP",
"FLL","LGA",
"FLL","ATL",
"FLL","BOS",
"FLL","JFK",
"FLL","DTW",
"FLL","CVG",
"FLL","LGA",
"FLL","ATL",
"FLL","BOS",
"FLL","JFK",
"FLL","PBI",
"FLL","DTW",
"FLL","CVG",
"FLL","ATL",
"FLL","LAX",
"FLL","JFK",
"FLL","PBI",
"FLL","ATL",
"FLL","DTW",
"FLL","MSP",
"FLL","ATL",
"FLL","CLE",
"FLL","DTW",
"FLL","ORD",
"FLL","IAH",
"FLL","CMH",
"FLL","EWR",
"FLL","TPA",
"FLL","DEN",
"FLL","LAS",
"FLL","BWI",
"FLL","MSP",
"FLL","ACY",
"FLL","CLT",
"FLL","MYR",
"FLL","IND",
"FLL","RDU",
"FLL","PHL",
"FLL","MSY",
"FLL","PIT",
"FLL","DFW",
"FLL","BDL",
"FLL","BNA",
"FLL","LGA",
"FLL","ATL",
"FLL","LAX",
"FLL","BOS",
"FLL","SJU",
"FLL","AUS",
"FLL","STX",
"FLL","STT",
"FLL","MCO",
"FLL","RIC",
"FLL","CMH",
"FLL","LBE",
"FLL","MSY",
"FLL","DFW",
"FLL","AUS",
"FLL","RIC",
"FLL","CLE",
"FLL","DTW",
"FLL","ORD",
"FLL","EWR",
"FLL","DEN",
"FLL","BWI",
"FLL","ACY",
"FLL","CLT",
"FLL","PHL",
"FLL","MSY",
"FLL","PIT",
"FLL","DFW",
"FLL","BDL",
"FLL","BNA",
"FLL","LGA",
"FLL","ATL",
"FLL","BOS",
"FLL","SJU",
"FLL","MCO",
"FLL","CLE",
"FLL","DTW",
"FLL","ORD",
"FLL","IAH",
"FLL","CMH",
"FLL","EWR",
"FLL","TPA",
"FLL","LAS",
"FLL","BWI",
"FLL","ACY",
"FLL","LBE",
"FLL","MYR",
"FLL","IND",
"FLL","RDU",
"FLL","PHL",
"FLL","MSY",
"FLL","PIT",
"FLL","DFW",
"FLL","ATL",
"FLL","LAX",
"FLL","BOS",
"FLL","SJU",
"FLL","AUS",
"FLL","STX",
"FLL","STT",
"FLL","MCO",
"FLL","RIC",
"FLL","BUF",
"FLL","IAH",
"FLL","MSP",
"FLL","HTO",
"FLO","CLT",
"FMN","GUP",
"FMN","ABQ",
"FMN","GUP",
"FMN","ABQ",
"FMN","DRO",
"FMN","DRO",
"FMY","MTH",
"FMY","UES",
"FMY","HPN",
"FMY","FLL",
"FMY","HPN",
"FMY","TN8",
"FNT","FLL",
"FNT","APN",
"FNT","MEM",
"FNT","IND",
"FNT","MEM",
"FNT","SFB",
"FNT","PGD",
"FNT","SFB",
"FNT","BNA",
"FNT","PIE",
"FNT","SRQ",
"FNT","ORD",
"FNT","ORD",
"FNT","TUL",
"FNT","ORD",
"FNT","CLT",
"FNT","CLT",
"FNT","ORD",
"FNT","GPT",
"FNT","CAK",
"FOD","MSP",
"FOD","STL",
"FOE","ACT",
"FOK","HPN",
"FOK","TEB",
"FOK","OPF",
"FRD","ESD",
"FRD","ESD",
"FRD","ESD",
"FRD","BFI",
"FRD","BLI",
"FRD","BFI",
"FRD","BLI",
"FRG","SCE",
"FRG","MKE",
"FRG","OMA",
"FRG","MVY",
"FRG","ORD",
"FRG","ACY",
"FRG","HPN",
"FRG","LAS",
"FSD","ORD",
"FSD","RAP",
"FSD","DEN",
"FSD","DEN",
"FSD","ABR",
"FSD","PIR",
"FSD","RAP",
"FSD","MEM",
"FSD","ORD",
"FSD","OMA",
"FSD","MEM",
"FSD","RAP",
"FSD","LAS",
"FSD","SFB",
"FSD","PGD",
"FSD","AZA",
"FSD","PIE",
"FSD","ORD",
"FSD","DEN",
"FSD","MSP",
"FSD","DEN",
"FSD","MSP",
"FSD","DEN",
"FSD","MSP",
"FSD","DFW",
"FSD","ONT",
"FSD","SDF",
"FSD","CID",
"FSD","SBD",
"FSD","SDF",
"FSD","MHR",
"FSD","SDF",
"FSD","DEN",
"FSD","DEN",
"FSD","DEN",
"FSD","ORD",
"FSD","ORD",
"FSD","DFW",
"FSD","MSP",
"FSD","MSP",
"FSD","MSP",
"FSD","CLT",
"FSD","CLT",
"FSD","DFW",
"FSD","PHX",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FWA","SBN",
"FWA","MEM",
"FWA","SFB",
"FWA","PGD",
"FWA","AZA",
"FWA","SFB",
"FWA","PIE",
"FWA","SRQ",
"FWA","DTW",
"FWA","ORD",
"FWA","EAR",
"FWA","COS",
"FWA","ORD",
"FWA","MKE",
"FWA","DFW",
"FWA","ICT",
"FWA","SBN",
"FWA","SDF",
"FWA","YIP",
"FWA","ATL",
"FWA","ATL",
"FWA","CLT",
"FWA","CLT",
"FWA","ORD",
"FWA","PHL",
"FWA","ORD",
"FWA","GPT",
"FXE","FLL",
"FYU","FAI",
"FYU","ARC",
"FYU","EAA",
"FYU","VEE",
"FYU","FAI",
"FYU","VEE",
"FYU","FAI",
"FYU","VEE",
"FYU","KBC",
"FYU","ARC",
"FYU","BTI",
"FYU","CIK",
"FYU","FAI",
"FYU","VEE",
"FYU","ARC",
"FYU","FAI",
"FYU","FAI",
"FYU","WBQ",
"GAI","BDR",
"GAL","ANC",
"GAL","FAI",
"GAL","KAL",
"GAL","NUL",
"GAL","BET",
"GAL","FAI",
"GAL","ANC",
"GAL","NUL",
"GAL","FAI",
"GAL","FAI",
"GAL","FAI",
"GAL","ANC",
"GAL","FAI",
"GAL","FAI",
"GAL","TAL",
"GAL","GAL",
"GAL","HSL",
"GAL","KAL",
"GAL","KYU",
"GAL","NUL",
"GAL","RBY",
"GAL","FAI",
"GAM","ANC",
"GAM","OME",
"GAM","OME",
"GAM","OME",
"GAM","OME",
"GAM","SVA",
"GAM","OME",
"GAM","OME",
"GAM","ANC",
"GBH","FAI",
"GCC","DEN",
"GCK","DFW",
"GCK","DFW",
"GCK","ICT",
"GCN","1G4",
"GCN","BLD",
"GCN","GCN",
"GDC","RWI",
"GDC","HOU",
"GDV","BIL",
"GEG","DEN",
"GEG","OAK",
"GEG","SMF",
"GEG","DEN",
"GEG","LAS",
"GEG","OAK",
"GEG","SJC",
"GEG","PHX",
"GEG","YKM",
"GEG","LWS",
"GEG","PSC",
"GEG","PDT",
"GEG","EAT",
"GEG","LGD",
"GEG","YKM",
"GEG","YKM",
"GEG","DEN",
"GEG","MEM",
"GEG","MCI",
"GEG","YKM",
"GEG","LWS",
"GEG","PSC",
"GEG","PDT",
"GEG","EAT",
"GEG","LGD",
"GEG","SLC",
"GEG","SEA",
"GEG","SLC",
"GEG","PDX",
"GEG","BIL",
"GEG","YKM",
"GEG","BOI",
"GEG","SLC",
"GEG","SAN",
"GEG","SEA",
"GEG","RDM",
"GEG","LAX",
"GEG","SJC",
"GEG","SFO",
"GEG","SLC",
"GEG","ONT",
"GEG","BFI",
"GEG","SBD",
"GEG","SDF",
"GEG","BOI",
"GEG","ONT",
"GEG","SDF",
"GEG","LAX",
"GEG","SDF",
"GEG","SBA",
"GEG","SAT",
"GEG","DEN",
"GEG","DEN",
"GEG","DEN",
"GEG","DFW",
"GEG","PHX",
"GEG","PHX",
"GEG","DFW",
"GEG","SEA",
"GEG","SEA",
"GEG","SAN",
"GEG","SEA",
"GEG","SEA",
"GEG","LAX",
"GEG","SAN",
"GEG","MSP",
"GEG","SEA",
"GEG","SAN",
"GEG","SEA",
"GEG","PDX",
"GEG","LAX",
"GEG","SJC",
"GEG","SFO",
"GEG","BOI",
"GEG","SEA",
"GEG","PDX",
"GEG","GTF",
"GEG","SLC",
"GEG","MSP",
"GEG","SLC",
"GEG","MSP",
"GEG","SLC",
"GEG","ATL",
"GEG","MEM",
"GEG","MCI",
"GFK","MSP",
"GFK","MSP",
"GFK","AZA",
"GFK","MSP",
"GFK","MSP",
"GFK","LAS",
"GFK","AZA",
"GFK","MSP",
"GFL","TEB",
"GFL","IAD",
"GGG","DFW",
"GGG","DFW",
"GGW","GTF",
"GGW","BIL",
"GJT","LAX",
"GJT","YUM",
"GJT","SLC",
"GJT","ASE",
"GJT","ORD",
"GJT","DEN",
"GJT","DFW",
"GJT","LAS",
"GJT","PHX",
"GJT","DEN",
"GJT","GRK",
"GJT","MEM",
"GJT","COS",
"GJT","AZA",
"GJT","SLC",
"GJT","DFW",
"GKN","ANC",
"GLH","BNA",
"GLH","DFW",
"GLV","OME",
"GLV","ELI",
"GLV","WMO",
"GLV","ELI",
"GLV","OME",
"GLV","WMO",
"GLV","EMK",
"GLV","ELI",
"GLV","WMO",
"GLV","ELI",
"GLV","OME",
"GLV","WBB",
"GLV","KKA",
"GNU","BET",
"GNU","PTU",
"GNU","EEK",
"GNU","BET",
"GNU","PTU",
"GNU","BET",
"GNU","PTU",
"GNU","EEK",
"GNU","BET",
"GNU","BET",
"GNU","BET",
"GNV","TYS",
"GNV","GTR",
"GNV","ATL",
"GNV","AHN",
"GNV","CKB",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","ATL",
"GNV","TYS",
"GNV","TCL",
"GNV","ATL",
"GNV","CLL",
"GNV","CLT",
"GNV","CLT",
"GNV","GPT",
"GNV","LEX",
"GNV","SRQ",
"GPT","SFB",
"GPT","LSF",
"GPT","DFW",
"GPT","ACT",
"GPT","DFW",
"GPT","CLT",
"GPT","ATL",
"GPT","IAH",
"GPT","CLT",
"GPT","DTW",
"GPT","STL",
"GPT","CRP",
"GPT","SAT",
"GPT","CMH",
"GPT","TYS",
"GPT","DAY",
"GPT","CAK",
"GPT","FNT",
"GPT","BWI",
"GPT","GNV",
"GPT","MSP",
"GPT","SGF",
"GPT","GRB",
"GPT","MKE",
"GPT","MYR",
"GPT","ORF",
"GPT","SFB",
"GPT","MEM",
"GPT","IND",
"GPT","RFD",
"GPT","RDU",
"GPT","ROA",
"GPT","HOU",
"GPT","PHL",
"GPT","LAN",
"GPT","BNA",
"GPT","PIE",
"GPT","DAB",
"GPT","MDW",
"GPT","SRQ",
"GPT","MCI",
"GPT","DCA",
"GPT","RSW",
"GPT","PBI",
"GPT","RIC",
"GPT","OKC",
"GPT","SAV",
"GPT","LIT",
"GPT","MLB",
"GRB","TPA",
"GRB","DTW",
"GRB","ORD",
"GRB","TPA",
"GRB","ORD",
"GRB","DEN",
"GRB","MCO",
"GRB","ORD",
"GRB","ORD",
"GRB","ORD",
"GRB","LAX",
"GRB","LAX",
"GRB","ORD",
"GRB","ORD",
"GRB","DTW",
"GRB","MSP",
"GRB","ATL",
"GRB","DTW",
"GRB","MSP",
"GRB","DTW",
"GRB","MSP",
"GRB","GPT",
"GRB","MSP",
"GRF","MHK",
"GRI","EAR",
"GRI","MCK",
"GRI","OMA",
"GRI","LBF",
"GRI","LAS",
"GRI","LAS",
"GRI","AZA",
"GRI","DFW",
"GRI","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","IAH",
"GRR","ORD",
"GRR","MDW",
"GRR","MCO",
"GRR","DEN",
"GRR","BWI",
"GRR","MDW",
"GRR","RSW",
"GRR","MCO",
"GRR","RSW",
"GRR","MCO",
"GRR","TPA",
"GRR","DEN",
"GRR","RSW",
"GRR","MCO",
"GRR","CIU",
"GRR","TVC",
"GRR","PLN",
"GRR","MCI",
"GRR","MEM",
"GRR","IND",
"GRR","MCI",
"GRR","AFW",
"GRR","LAS",
"GRR","SFB",
"GRR","SAV",
"GRR","LAS",
"GRR","PGD",
"GRR","AZA",
"GRR","SFB",
"GRR","BNA",
"GRR","PIE",
"GRR","SRQ",
"GRR","ORD",
"GRR","DEN",
"GRR","MSP",
"GRR","MSP",
"GRR","ORD",
"GRR","MSP",
"GRR","MIA",
"GRR","ORD",
"GRR","CLT",
"GRR","ORD",
"GRR","ORD",
"GRR","CLT",
"GRR","PHX",
"GRR","ORD",
"GRR","ORD",
"GRR","DFW",
"GRR","DTW",
